No.,ESTADO,CEVEM,MEDIO,SIGLAS,EMISORA,MATERIAL,VERSIÓN,TIPO ACTOR,ACTOR,FECHA TRANSMISIÓN,HORA TRANSMISIÓN,CALIFICACIÓN,NOMBRE CONCESIONARIO,TIPO CONCESIÓN,NOMBRE DE ESTACIÓN,TIPO MEDIO,MEDIO (RADIO/TELEVISIÓN)
256,YUCATAN,147-MERIDA,CANAL30.2,XHTP-TDT,XHTP-TDT-CANAL30.2,RV00136-23,CATALOGO2023_ESPAÑOL_V2,AE,IEPAC,2023-11-21,10:48:56,EXCEDENTE,"Televisora Peninsular, S.A. de C.V.",TELEVISION CONCESIONADO,Foro TV,TDT,TELEVISIÓN
257,YUCATAN,147-MERIDA,CANAL35,XHMEN-TDT,XHMEN-TDT-CANAL35,RV00775-23,PARA CAMBIR EL RUMBO MIX,PP,PAN,2023-11-21,13:12:59,EXCEDENTE,"Radio Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 5,TDT,TELEVISIÓN
258,YUCATAN,147-MERIDA,CANAL30.2,XHTP-TDT,XHTP-TDT-CANAL30.2,RV00775-23,PARA CAMBIR EL RUMBO MIX,PP,PAN,2023-11-21,13:14:24,EXCEDENTE,"Televisora Peninsular, S.A. de C.V.",TELEVISION CONCESIONADO,Foro TV,TDT,TELEVISIÓN
259,YUCATAN,147-MERIDA,CANAL30,XHTP-TDT,XHTP-TDT-CANAL30,RV00775-23,PARA CAMBIR EL RUMBO MIX,PP,PAN,2023-11-21,13:14:30,EXCEDENTE,"Televisora Peninsular, S.A. de C.V.",TELEVISION CONCESIONADO,Las Estrellas,TDT,TELEVISIÓN
260,YUCATAN,147-MERIDA,CANAL35.2,XHMEN-TDT,XHMEN-TDT-CANAL35.2,RV00775-23,PARA CAMBIR EL RUMBO MIX,PP,PAN,2023-11-21,13:39:17,EXCEDENTE,"Radio Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,NU9VE,TDT,TELEVISIÓN
261,YUCATAN,147-MERIDA,CANAL35,XHMEN-TDT,XHMEN-TDT-CANAL35,RV00737-23,DAMOS RESULTADOS V1,PP,PRI,2023-11-21,14:14:53,EXCEDENTE,"Radio Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 5,TDT,TELEVISIÓN
262,YUCATAN,147-MERIDA,CANAL30,XHTP-TDT,XHTP-TDT-CANAL30,RV00737-23,DAMOS RESULTADOS V1,PP,PRI,2023-11-21,14:18:30,EXCEDENTE,"Televisora Peninsular, S.A. de C.V.",TELEVISION CONCESIONADO,Las Estrellas,TDT,TELEVISIÓN
263,YUCATAN,147-MERIDA,CANAL35.2,XHMEN-TDT,XHMEN-TDT-CANAL35.2,RV00737-23,DAMOS RESULTADOS V1,PP,PRI,2023-11-21,14:36:57,EXCEDENTE,"Radio Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,NU9VE,TDT,TELEVISIÓN
264,YUCATAN,147-MERIDA,CANAL35,XHMEN-TDT,XHMEN-TDT-CANAL35,RV00775-23,PARA CAMBIR EL RUMBO MIX,PP,PAN,2023-11-21,15:08:01,EXCEDENTE,"Radio Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 5,TDT,TELEVISIÓN
265,YUCATAN,147-MERIDA,CANAL30,XHTP-TDT,XHTP-TDT-CANAL30,RV00775-23,PARA CAMBIR EL RUMBO MIX,PP,PAN,2023-11-21,15:11:10,EXCEDENTE,"Televisora Peninsular, S.A. de C.V.",TELEVISION CONCESIONADO,Las Estrellas,TDT,TELEVISIÓN
266,YUCATAN,147-MERIDA,CANAL30.2,XHTP-TDT,XHTP-TDT-CANAL30.2,RV00775-23,PARA CAMBIR EL RUMBO MIX,PP,PAN,2023-11-21,15:11:28,EXCEDENTE,"Televisora Peninsular, S.A. de C.V.",TELEVISION CONCESIONADO,Foro TV,TDT,TELEVISIÓN
267,YUCATAN,147-MERIDA,CANAL35.2,XHMEN-TDT,XHMEN-TDT-CANAL35.2,RV00775-23,PARA CAMBIR EL RUMBO MIX,PP,PAN,2023-11-21,15:36:11,EXCEDENTE,"Radio Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,NU9VE,TDT,TELEVISIÓN
268,YUCATAN,147-MERIDA,CANAL30,XHTP-TDT,XHTP-TDT-CANAL30,RV00775-23,PARA CAMBIR EL RUMBO MIX,PP,PAN,2023-11-21,16:07:28,EXCEDENTE,"Televisora Peninsular, S.A. de C.V.",TELEVISION CONCESIONADO,Las Estrellas,TDT,TELEVISIÓN
269,YUCATAN,147-MERIDA,CANAL30.2,XHTP-TDT,XHTP-TDT-CANAL30.2,RV00775-23,PARA CAMBIR EL RUMBO MIX,PP,PAN,2023-11-21,16:12:11,EXCEDENTE,"Televisora Peninsular, S.A. de C.V.",TELEVISION CONCESIONADO,Foro TV,TDT,TELEVISIÓN
270,YUCATAN,147-MERIDA,CANAL35,XHMEN-TDT,XHMEN-TDT-CANAL35,RV00775-23,PARA CAMBIR EL RUMBO MIX,PP,PAN,2023-11-21,16:16:19,EXCEDENTE,"Radio Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 5,TDT,TELEVISIÓN
271,YUCATAN,147-MERIDA,CANAL35.2,XHMEN-TDT,XHMEN-TDT-CANAL35.2,RV00775-23,PARA CAMBIR EL RUMBO MIX,PP,PAN,2023-11-21,16:38:53,EXCEDENTE,"Radio Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,NU9VE,TDT,TELEVISIÓN
272,YUCATAN,147-MERIDA,CANAL35,XHMEN-TDT,XHMEN-TDT-CANAL35,RV00136-23,CATALOGO2023_ESPAÑOL_V2,AE,IEPAC,2023-11-21,17:10:13,EXCEDENTE,"Radio Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 5,TDT,TELEVISIÓN
273,YUCATAN,147-MERIDA,CANAL30.2,XHTP-TDT,XHTP-TDT-CANAL30.2,RV00136-23,CATALOGO2023_ESPAÑOL_V2,AE,IEPAC,2023-11-21,17:14:11,EXCEDENTE,"Televisora Peninsular, S.A. de C.V.",TELEVISION CONCESIONADO,Foro TV,TDT,TELEVISIÓN
274,YUCATAN,147-MERIDA,CANAL30,XHTP-TDT,XHTP-TDT-CANAL30,RV00136-23,CATALOGO2023_ESPAÑOL_V2,AE,IEPAC,2023-11-21,17:21:18,EXCEDENTE,"Televisora Peninsular, S.A. de C.V.",TELEVISION CONCESIONADO,Las Estrellas,TDT,TELEVISIÓN
275,YUCATAN,147-MERIDA,CANAL35.2,XHMEN-TDT,XHMEN-TDT-CANAL35.2,RV00136-23,CATALOGO2023_ESPAÑOL_V2,AE,IEPAC,2023-11-21,17:23:21,EXCEDENTE,"Radio Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,NU9VE,TDT,TELEVISIÓN
276,YUCATAN,147-MERIDA,CANAL35,XHMEN-TDT,XHMEN-TDT-CANAL35,RV00135-23,CATALOGO2023_MAYA_V2,AE,IEPAC,2023-11-21,18:19:43,EXCEDENTE,"Radio Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 5,TDT,TELEVISIÓN
277,YUCATAN,147-MERIDA,CANAL30,XHTP-TDT,XHTP-TDT-CANAL30,RV00135-23,CATALOGO2023_MAYA_V2,AE,IEPAC,2023-11-21,18:20:54,EXCEDENTE,"Televisora Peninsular, S.A. de C.V.",TELEVISION CONCESIONADO,Las Estrellas,TDT,TELEVISIÓN
278,YUCATAN,147-MERIDA,CANAL35.2,XHMEN-TDT,XHMEN-TDT-CANAL35.2,RV00135-23,CATALOGO2023_MAYA_V2,AE,IEPAC,2023-11-21,18:24:07,EXCEDENTE,"Radio Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,NU9VE,TDT,TELEVISIÓN
279,YUCATAN,147-MERIDA,CANAL30.2,XHTP-TDT,XHTP-TDT-CANAL30.2,RV00135-23,CATALOGO2023_MAYA_V2,AE,IEPAC,2023-11-21,18:50:51,EXCEDENTE,"Televisora Peninsular, S.A. de C.V.",TELEVISION CONCESIONADO,Foro TV,TDT,TELEVISIÓN
280,YUCATAN,147-MERIDA,CANAL31.2,XHDH-TDT,XHDH-TDT-CANAL31.2,RV00838-23,CO_COMPROMISOS CIYJ 20-21_1023_TV,AE,INE,2023-11-21,19:27:51,EXCEDENTE,"Televisión Azteca III, S.A. de C.V.",TELEVISION CONCESIONADO,ADN 40,TDT,TELEVISIÓN
281,YUCATAN,147-MERIDA,CANAL35.2,XHMEN-TDT,XHMEN-TDT-CANAL35.2,RV00775-23,PARA CAMBIR EL RUMBO MIX,PP,PAN,2023-11-21,20:10:53,EXCEDENTE,"Radio Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,NU9VE,TDT,TELEVISIÓN
282,YUCATAN,147-MERIDA,CANAL30,XHTP-TDT,XHTP-TDT-CANAL30,RV00775-23,PARA CAMBIR EL RUMBO MIX,PP,PAN,2023-11-21,20:17:16,EXCEDENTE,"Televisora Peninsular, S.A. de C.V.",TELEVISION CONCESIONADO,Las Estrellas,TDT,TELEVISIÓN
283,YUCATAN,147-MERIDA,CANAL30,XHTP-TDT,XHTP-TDT-CANAL30,RV00737-23,DAMOS RESULTADOS V1,PP,PRI,2023-11-21,20:19:35,EXCEDENTE,"Televisora Peninsular, S.A. de C.V.",TELEVISION CONCESIONADO,Las Estrellas,TDT,TELEVISIÓN
284,YUCATAN,147-MERIDA,CANAL35,XHMEN-TDT,XHMEN-TDT-CANAL35,RV00775-23,PARA CAMBIR EL RUMBO MIX,PP,PAN,2023-11-21,20:20:51,EXCEDENTE,"Radio Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 5,TDT,TELEVISIÓN
285,YUCATAN,147-MERIDA,CANAL35,XHMEN-TDT,XHMEN-TDT-CANAL35,RV00737-23,DAMOS RESULTADOS V1,PP,PRI,2023-11-21,20:23:19,EXCEDENTE,"Radio Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 5,TDT,TELEVISIÓN
286,YUCATAN,147-MERIDA,95.3,XHMH-FM,XHMH-FM-95.3,RA00991-23,C5_SA_INICIA PROCESO ELECTORAL FEDERAL_1023_RD,AE,INE,2023-11-21,20:27:04,EXCEDENTE,"Radio Mérida, S.A.",RADIO CONCESIONADO,Candela,FM  ,RADIO
287,YUCATAN,147-MERIDA,95.3,XHMH-FM,XHMH-FM-95.3,RA00097-20,VALORES 2020 MAYA_RADIO,AE,IEPAC,2023-11-21,20:27:20,EXCEDENTE,"Radio Mérida, S.A.",RADIO CONCESIONADO,Candela,FM  ,RADIO
288,YUCATAN,147-MERIDA,95.3,XHMH-FM,XHMH-FM-95.3,RA01008-23,ORGULLO,PP,MORENA,2023-11-21,20:27:50,EXCEDENTE,"Radio Mérida, S.A.",RADIO CONCESIONADO,Candela,FM  ,RADIO
289,YUCATAN,147-MERIDA,CANAL35.2,XHMEN-TDT,XHMEN-TDT-CANAL35.2,RV00737-23,DAMOS RESULTADOS V1,PP,PRI,2023-11-21,20:38:27,EXCEDENTE,"Radio Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,NU9VE,TDT,TELEVISIÓN
290,YUCATAN,147-MERIDA,CANAL30.2,XHTP-TDT,XHTP-TDT-CANAL30.2,RV00737-23,DAMOS RESULTADOS V1,PP,PRI,2023-11-21,20:45:48,EXCEDENTE,"Televisora Peninsular, S.A. de C.V.",TELEVISION CONCESIONADO,Foro TV,TDT,TELEVISIÓN
291,YUCATAN,147-MERIDA,CANAL30,XHTP-TDT,XHTP-TDT-CANAL30,RV00136-23,CATALOGO2023_ESPAÑOL_V2,AE,IEPAC,2023-11-21,21:13:32,EXCEDENTE,"Televisora Peninsular, S.A. de C.V.",TELEVISION CONCESIONADO,Las Estrellas,TDT,TELEVISIÓN
292,YUCATAN,147-MERIDA,CANAL35,XHMEN-TDT,XHMEN-TDT-CANAL35,RV00135-23,CATALOGO2023_MAYA_V2,AE,IEPAC,2023-11-21,21:33:09,EXCEDENTE,"Radio Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 5,TDT,TELEVISIÓN
293,YUCATAN,147-MERIDA,CANAL30.2,XHTP-TDT,XHTP-TDT-CANAL30.2,RV00135-23,CATALOGO2023_MAYA_V2,AE,IEPAC,2023-11-21,21:42:24,EXCEDENTE,"Televisora Peninsular, S.A. de C.V.",TELEVISION CONCESIONADO,Foro TV,TDT,TELEVISIÓN
294,YUCATAN,147-MERIDA,CANAL35.2,XHMEN-TDT,XHMEN-TDT-CANAL35.2,RV00135-23,CATALOGO2023_MAYA_V2,AE,IEPAC,2023-11-21,21:44:33,EXCEDENTE,"Radio Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,NU9VE,TDT,TELEVISIÓN
295,YUCATAN,147-MERIDA,CANAL35.2,XHMEN-TDT,XHMEN-TDT-CANAL35.2,RV00136-23,CATALOGO2023_ESPAÑOL_V2,AE,IEPAC,2023-11-21,22:10:57,EXCEDENTE,"Radio Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,NU9VE,TDT,TELEVISIÓN
296,YUCATAN,147-MERIDA,CANAL30.2,XHTP-TDT,XHTP-TDT-CANAL30.2,RV00136-23,CATALOGO2023_ESPAÑOL_V2,AE,IEPAC,2023-11-21,22:19:04,EXCEDENTE,"Televisora Peninsular, S.A. de C.V.",TELEVISION CONCESIONADO,Foro TV,TDT,TELEVISIÓN
297,YUCATAN,147-MERIDA,CANAL30,XHTP-TDT,XHTP-TDT-CANAL30,RV00136-23,CATALOGO2023_ESPAÑOL_V2,AE,IEPAC,2023-11-21,22:21:06,EXCEDENTE,"Televisora Peninsular, S.A. de C.V.",TELEVISION CONCESIONADO,Las Estrellas,TDT,TELEVISIÓN
298,YUCATAN,147-MERIDA,CANAL22.2,XHCTMD-TDT,XHCTMD-TDT-CANAL22.2,RV00699-23,C1_SA_CONVOCATORIA SE-CAE_1023_TV,AE,INE,2023-11-21,22:30:07,EXCEDENTE,"Cadena Tres I, S.A. de C.V.",TELEVISION CONCESIONADO,Excélsior TV,TDT,TELEVISIÓN
299,YUCATAN,147-MERIDA,CANAL22.2,XHCTMD-TDT,XHCTMD-TDT-CANAL22.2,RV00661-23,C1_SA_REGISTRO EN LA LNERE VMRE RE_0923_TV,AE,INE,2023-11-21,22:30:37,EXCEDENTE,"Cadena Tres I, S.A. de C.V.",TELEVISION CONCESIONADO,Excélsior TV,TDT,TELEVISIÓN
300,YUCATAN,147-MERIDA,CANAL22,XHCTMD-TDT,XHCTMD-TDT-CANAL22,RV00846-23,PRECAMPAÑA ORGULLO,PP,MORENA,2023-11-21,22:57:02,EXCEDENTE,"Cadena Tres I, S.A. de C.V.",TELEVISION CONCESIONADO,Imagen TV,TDT,TELEVISIÓN
301,YUCATAN,147-MERIDA,CANAL22.2,XHCTMD-TDT,XHCTMD-TDT-CANAL22.2,RV00814-23,LATIDOS V2,PP,PRD,2023-11-21,23:00:47,EXCEDENTE,"Cadena Tres I, S.A. de C.V.",TELEVISION CONCESIONADO,Excélsior TV,TDT,TELEVISIÓN
302,YUCATAN,147-MERIDA,CANAL30.2,XHTP-TDT,XHTP-TDT-CANAL30.2,RV00775-23,PARA CAMBIR EL RUMBO MIX,PP,PAN,2023-11-21,23:22:34,EXCEDENTE,"Televisora Peninsular, S.A. de C.V.",TELEVISION CONCESIONADO,Foro TV,TDT,TELEVISIÓN
303,YUCATAN,147-MERIDA,CANAL35.2,XHMEN-TDT,XHMEN-TDT-CANAL35.2,RV00775-23,PARA CAMBIR EL RUMBO MIX,PP,PAN,2023-11-21,23:27:51,EXCEDENTE,"Radio Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,NU9VE,TDT,TELEVISIÓN
304,YUCATAN,147-MERIDA,CANAL22,XHCTMD-TDT,XHCTMD-TDT-CANAL22,RV00839-23,EL VERDE CON LOS PROGRAMAS SOCIALES_FED,PP,PVEM,2023-11-21,23:29:56,EXCEDENTE,"Cadena Tres I, S.A. de C.V.",TELEVISION CONCESIONADO,Imagen TV,TDT,TELEVISIÓN
305,YUCATAN,147-MERIDA,CANAL22.2,XHCTMD-TDT,XHCTMD-TDT-CANAL22.2,RV00854-23,PROGRAMAS SOCIALES FED 2,PP,PVEM,2023-11-21,23:30:31,EXCEDENTE,"Cadena Tres I, S.A. de C.V.",TELEVISION CONCESIONADO,Excélsior TV,TDT,TELEVISIÓN
306,YUCATAN,147-MERIDA,CANAL22,XHCTMD-TDT,XHCTMD-TDT-CANAL22,RV00717-23,DANTE GRANDEZA,PP,MC,2023-11-21,23:30:34,EXCEDENTE,"Cadena Tres I, S.A. de C.V.",TELEVISION CONCESIONADO,Imagen TV,TDT,TELEVISIÓN
307,YUCATAN,147-MERIDA,CANAL22.2,XHCTMD-TDT,XHCTMD-TDT-CANAL22.2,RV00717-23,DANTE GRANDEZA,PP,MC,2023-11-21,23:30:57,EXCEDENTE,"Cadena Tres I, S.A. de C.V.",TELEVISION CONCESIONADO,Excélsior TV,TDT,TELEVISIÓN
308,YUCATAN,147-MERIDA,CANAL35,XHMEN-TDT,XHMEN-TDT-CANAL35,RV00136-23,CATALOGO2023_ESPAÑOL_V2,AE,IEPAC,2023-11-21,23:49:47,EXCEDENTE,"Radio Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 5,TDT,TELEVISIÓN
309,YUCATAN,147-MERIDA,CANAL30,XHTP-TDT,XHTP-TDT-CANAL30,RV00775-23,PARA CAMBIR EL RUMBO MIX,PP,PAN,2023-11-21,23:56:50,EXCEDENTE,"Televisora Peninsular, S.A. de C.V.",TELEVISION CONCESIONADO,Las Estrellas,TDT,TELEVISIÓN
310,YUCATAN,147-MERIDA,CANAL35,XHMEN-TDT,XHMEN-TDT-CANAL35,RV00775-23,PARA CAMBIR EL RUMBO MIX,PP,PAN,2023-11-21,23:59:17,EXCEDENTE,"Radio Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 5,TDT,TELEVISIÓN
